1,0,3918,552,22,42,1,-1,-1,-1
1,1,3973,488,12,25,1,-1,-1,-1
1,2,4458,541,19,29,1,-1,-1,-1
1,3,3591,505,17,30,1,-1,-1,-1
1,4,3860,491,12,24,1,-1,-1,-1
1,5,3690,491,13,27,1,-1,-1,-1
1,6,4226,506,16,26,1,-1,-1,-1
1,7,3585,623,28,65,1,-1,-1,-1
1,8,4043,532,20,37,1,-1,-1,-1
1,9,4846,613,42,59,1,-1,-1,-1
1,10,4396,683,44,86,1,-1,-1,-1
1,11,3868,496,10,26,1,-1,-1,-1
1,12,4042,503,19,30,1,-1,-1,-1
1,13,4219,579,29,53,1,-1,-1,-1
1,14,3558,503,14,32,1,-1,-1,-1
1,15,4082,528,20,41,1,-1,-1,-1
1,16,3085,507,27,41,1,-1,-1,-1
1,17,3660,490,14,26,1,-1,-1,-1
1,18,3695,537,18,40,1,-1,-1,-1
1,19,3822,515,13,33,1,-1,-1,-1
1,20,4430,541,24,36,1,-1,-1,-1
1,21,3770,589,26,59,1,-1,-1,-1
1,22,4687,614,14,13,1,-1,-1,-1
2,0,3919,552,22,42,1,-1,-1,-1
2,1,3973,488,12,25,1,-1,-1,-1
2,2,4458,541,19,29,1,-1,-1,-1
2,3,3590,505,17,29,1,-1,-1,-1
2,4,3860,491,12,23,1,-1,-1,-1
2,5,3690,491,13,26,1,-1,-1,-1
2,6,4226,506,16,26,1,-1,-1,-1
2,7,3584,623,28,65,1,-1,-1,-1
2,8,4044,532,20,37,1,-1,-1,-1
2,9,4850,613,43,58,1,-1,-1,-1
2,10,4397,685,48,86,1,-1,-1,-1
2,11,3868,496,10,25,1,-1,-1,-1
2,12,4042,503,19,30,1,-1,-1,-1
2,13,4218,579,29,53,1,-1,-1,-1
2,14,3558,503,14,32,1,-1,-1,-1
2,15,4083,528,20,41,1,-1,-1,-1
2,16,3084,507,27,41,1,-1,-1,-1
2,17,3659,490,14,26,1,-1,-1,-1
2,18,3695,537,18,40,1,-1,-1,-1
2,19,3822,515,13,33,1,-1,-1,-1
2,20,4432,541,24,36,1,-1,-1,-1
2,21,3770,589,26,59,1,-1,-1,-1
2,22,4696,616,14,13,1,-1,-1,-1
3,0,3921,553,22,42,1,-1,-1,-1
3,1,3973,488,12,25,1,-1,-1,-1
3,2,4459,541,20,29,1,-1,-1,-1
3,3,3590,505,17,30,1,-1,-1,-1
3,4,3860,491,12,23,1,-1,-1,-1
3,5,3690,491,13,26,1,-1,-1,-1
3,6,4226,506,16,26,1,-1,-1,-1
