1,1,2747.29248046875,801.7108154296875,51.365478515625,96.23309326171875,0.7836800217628479,-1,-1,-1
1,2,3179.9150390625,813.7662353515625,35.693115234375,106.51422119140625,0.7394979596138,-1,-1,-1
1,3,2685.4658203125,718.8662719726562,33.837646484375,84.4879150390625,0.6865185499191284,-1,-1,-1
1,4,4046.76904296875,804.5154418945312,37.18994140625,100.6405029296875,0.6638715863227844,-1,-1,-1
1,5,2546.23291015625,737.5733032226562,43.001220703125,96.70361328125,0.6248422265052795,-1,-1,-1
1,6,3279.2958984375,620.832763671875,26.22216796875,56.96612548828125,0.5837904214859009,-1,-1,-1
1,7,3718.708984375,629.1192626953125,23.676513671875,67.19610595703125,0.5774694085121155,-1,-1,-1
1,8,3223.818359375,628.6065673828125,22.385498046875,55.40460205078125,0.5533458590507507,-1,-1,-1
1,9,3012.10107421875,570.1309814453125,19.534912109375,45.49713134765625,0.5532692074775696,-1,-1,-1
1,10,3683.94921875,638.3360595703125,24.757568359375,66.55902099609375,0.5147296190261841,-1,-1,-1
1,11,2361.20556640625,656.9727172851562,29.946044921875,69.833740234375,0.49141135811805725,-1,-1,-1
1,12,2386.787109375,638.4857177734375,31.871826171875,71.11334228515625,0.47891533374786377,-1,-1,-1
1,13,2839.45556640625,548.056640625,20.102294921875,46.69647216796875,0.3494909107685089,-1,-1,-1
1,14,4108.05908203125,543.2410888671875,24.033203125,36.29498291015625,0.2598523199558258,-1,-1,-1
1,15,2969.90234375,559.701904296875,24.891357421875,34.1429443359375,0.2558920383453369,-1,-1,-1
1,16,3195.060302734375,577.10009765625,17.14306640625,43.78472900390625,0.25059038400650024,-1,-1,-1
2,1,2744.572509765625,801.9503784179688,46.029541015625,96.14410400390625,0.8065122961997986,-1,-1,-1
2,2,3175.297607421875,816.1570434570312,34.9228515625,102.7767333984375,0.595725953578949,-1,-1,-1
2,3,2681.16650390625,719.7855224609375,34.0283203125,83.9234619140625,0.7094555497169495,-1,-1,-1
2,4,4040.217529296875,804.1143798828125,40.211669921875,100.64971923828125,0.6072503924369812,-1,-1,-1
2,5,2548.802490234375,738.6531982421875,41.24365234375,95.2811279296875,0.5965876579284668,-1,-1,-1
2,6,3276.256591796875,618.3766479492188,26.065673828125,57.2889404296875,0.5597574710845947,-1,-1,-1
2,7,3716.1669921875,626.5985107421875,22.82666015625,71.100341796875,0.591106116771698,-1,-1,-1
2,8,3220.3974609375,628.75341796875,21.10107421875,54.921142578125,0.5271841287612915,-1,-1,-1
2,9,3011.96728515625,571.2509155273438,19.20751953125,43.848388671875,0.5276545286178589,-1,-1,-1
2,10,3683.501953125,637.7088012695312,23.703857421875,66.993896484375,0.48246657848358154,-1,-1,-1
2,12,2382.08837890625,639.1361694335938,36.965576171875,76.7515869140625,0.5028183460235596,-1,-1,-1
2,13,2838.85546875,548.5814208984375,18.0146484375,46.84271240234375,0.2556893527507782,-1,-1,-1
3,1,2740.982666015625,802.7879028320312,45.294677734375,95.048828125,0.7035613059997559,-1,-1,-1
3,2,3168.988525390625,812.9784545898438,42.272705078125,109.41925048828125,0.7274892330169678,-1,-1,-1
3,3,2676.587646484375,721.1541748046875,31.961181640625,81.5693359375,0.7052230834960938,-1,-1,-1
3,4,4033.893798828125,807.7443237304688,44.29345703125,96.19122314453125,0.5939753651618958,-1,-1,-1
3,5,2551.10302734375,737.539794921875,41.125732421875,96.53497314453125,0.6195245981216431,-1,-1,-1
3,6,3274.657958984375,617.816162109375,23.0009765625,56.2010498046875,0.5182855725288391,-1,-1,-1
3,7,3714.711669921875,626.1813354492188,23.06396484375,69.8477783203125,0.5633227229118347,-1,-1,-1
