3,1,3252.0,613.0,25.0,60.0,0.5166810750961304,-1,-1,-1
3,2,3190.0,624.0,26.0,55.0,0.4717908799648285,-1,-1,-1
3,3,2666.0,630.0,31.0,65.0,0.48897233605384827,-1,-1,-1
3,4,3603.0,800.0,35.0,107.0,0.5685203075408936,-1,-1,-1
3,5,3385.0,560.0,20.0,43.0,0.3631681501865387,-1,-1,-1
3,6,3936.0,528.0,16.0,32.0,0.4167337119579315,-1,-1,-1
3,7,3044.0,509.0,24.0,49.0,0.32125452160835266,-1,-1,-1
4,1,3252.0,613.0,25.0,59.0,0.53480064868927,-1,-1,-1
4,2,3188.0,624.0,26.0,54.0,0.39354947209358215,-1,-1,-1
4,3,2665.0,629.0,31.0,66.0,0.5101022124290466,-1,-1,-1
4,4,3602.0,799.0,34.0,105.0,0.5722543597221375,-1,-1,-1
4,5,3385.0,560.0,20.0,43.0,0.3833620548248291,-1,-1,-1
4,6,3935.0,526.0,17.0,34.0,0.4398333430290222,-1,-1,-1
4,7,3044.0,507.0,24.0,49.0,0.3513713777065277,-1,-1,-1
5,1,3252.0,613.0,25.0,59.0,0.5135554075241089,-1,-1,-1
5,2,3186.0,624.0,25.0,53.0,1.0,-1,-1,-1
5,3,2663.0,628.0,32.0,68.0,0.5133503079414368,-1,-1,-1
5,4,3600.0,799.0,34.0,105.0,0.5279639959335327,-1,-1,-1
5,5,3385.0,558.0,20.0,43.0,0.3614390194416046,-1,-1,-1
5,6,3935.0,524.0,17.0,36.0,0.46126997470855713,-1,-1,-1
5,7,3044.0,506.0,24.0,49.0,0.3654763698577881,-1,-1,-1
6,1,3252.0,613.0,24.0,59.0,0.48719221353530884,-1,-1,-1
6,2,3185.0,624.0,25.0,53.0,1.0,-1,-1,-1
6,3,2663.0,628.0,32.0,67.0,0.5166827440261841,-1,-1,-1
6,4,3597.0,799.0,34.0,104.0,0.411772757768631,-1,-1,-1
6,5,3386.0,559.0,20.0,43.0,0.3646458685398102,-1,-1,-1
6,6,3935.0,525.0,17.0,35.0,0.44992905855178833,-1,-1,-1
6,7,3044.0,507.0,24.0,48.0,0.341938853263855,-1,-1,-1
6,9,2752.0,574.0,25.0,52.0,0.2897205054759979,-1,-1,-1
7,1,3253.0,614.0,24.0,58.0,0.4581651985645294,-1,-1,-1
7,2,3183.0,624.0,25.0,52.0,1.0,-1,-1,-1
7,3,2662.0,629.0,32.0,67.0,0.4912971556186676,-1,-1,-1
7,4,3594.0,799.0,34.0,105.0,0.39969220757484436,-1,-1,-1
7,5,3387.0,560.0,19.0,41.0,0.3419528007507324,-1,-1,-1
7,6,3935.0,526.0,16.0,34.0,0.4231337606906891,-1,-1,-1
7,7,3045.0,508.0,23.0,46.0,0.35111746191978455,-1,-1,-1
7,9,2753.0,573.0,24.0,50.0,0.29998600482940674,-1,-1,-1
8,1,3252.0,614.0,24.0,58.0,0.47487929463386536,-1,-1,-1
8,2,3177.0,621.0,26.0,55.0,0.4067522883415222,-1,-1,-1
8,3,2661.0,629.0,31.0,65.0,0.48512956500053406,-1,-1,-1
8,4,3591.0,800.0,34.0,106.0,0.34319639205932617,-1,-1,-1
8,5,3388.0,559.0,19.0,41.0,0.3744591176509857,-1,-1,-1
8,6,3935.0,527.0,15.0,32.0,0.44037654995918274,-1,-1,-1
8,7,3045.0,508.0,23.0,45.0,0.38563695549964905,-1,-1,-1
8,9,2754.0,573.0,22.0,46.0,0.3250572383403778,-1,-1,-1
9,1,3252.0,614.0,25.0,60.0,0.48376354575157166,-1,-1,-1
9,2,3176.0,620.0,27.0,59.0,0.41942185163497925,-1,-1,-1
9,3,2661.0,629.0,31.0,65.0,0.5037420392036438,-1,-1,-1
9,4,3589.0,800.0,33.0,103.0,0.37615248560905457,-1,-1,-1
9,5,3388.0,557.0,19.0,43.0,0.39056774973869324,-1,-1,-1
9,6,3934.0,527.0,15.0,31.0,0.4809917211532593,-1,-1,-1
9,7,3044.0,508.0,23.0,46.0,0.34074103832244873,-1,-1,-1
9,9,2755.0,573.0,21.0,44.0,0.3624947965145111,-1,-1,-1
10,1,3252.0,614.0,25.0,61.0,0.4927707016468048,-1,-1,-1
10,2,3174.0,619.0,27.0,59.0,0.3886367380619049,-1,-1,-1
10,3,2660.0,628.0,30.0,64.0,0.5201897621154785,-1,-1,-1
10,4,3586.0,800.0,33.0,103.0,0.36268216371536255,-1,-1,-1
10,5,3388.0,552.0,21.0,47.0,0.4325276017189026,-1,-1,-1
10,6,3933.0,527.0,16.0,32.0,0.525178849697113,-1,-1,-1
10,7,3042.0,505.0,26.0,51.0,0.33904117345809937,-1,-1,-1
10,9,2755.0,573.0,22.0,45.0,0.425160676240921,-1,-1,-1
11,1,3251.0,614.0,26.0,63.0,0.4831923544406891,-1,-1,-1
11,2,3171.0,619.0,26.0,59.0,0.4480639696121216,-1,-1,-1
11,3,2660.0,627.0,31.0,66.0,0.5598188638687134,-1,-1,-1
11,4,3584.0,801.0,33.0,104.0,0.4555131494998932,-1,-1,-1
11,5,3388.0,549.0,22.0,52.0,0.49449482560157776,-1,-1,-1
11,6,3932.0,526.0,16.0,32.0,0.5185690522193909,-1,-1,-1
11,7,3040.0,505.0,26.0,52.0,0.35162901878356934,-1,-1,-1
11,9,2755.0,573.0,22.0,46.0,0.41359034180641174,-1,-1,-1
12,1,3251.0,614.0,26.0,63.0,0.449353963136673,-1,-1,-1
12,2,3170.0,618.0,26.0,59.0,0.43896108865737915,-1,-1,-1
12,3,2660.0,627.0,31.0,67.0,0.5551244020462036,-1,-1,-1
12,4,3583.0,801.0,33.0,104.0,0.3979915380477905,-1,-1,-1
12,5,3387.0,547.0,23.0,54.0,0.5065040588378906,-1,-1,-1
12,6,3932.0,526.0,16.0,32.0,0.5147848129272461,-1,-1,-1
12,7,3039.0,504.0,27.0,52.0,0.29633814096450806,-1,-1,-1
12,9,2756.0,573.0,22.0,47.0,0.46573856472969055,-1,-1,-1
12,11,2884.0,526.0,18.0,33.0,0.3090091347694397,-1,-1,-1
13,1,3251.0,614.0,25.0,64.0,0.46025264263153076,-1,-1,-1
13,2,3169.0,620.0,24.0,55.0,0.42666706442832947,-1,-1,-1
13,3,2659.0,627.0,31.0,66.0,0.6060365438461304,-1,-1,-1
13,4,3582.0,801.0,34.0,103.0,0.3874463140964508,-1,-1,-1
13,5,3387.0,547.0,23.0,54.0,0.4858461618423462,-1,-1,-1
13,6,3931.0,526.0,16.0,32.0,0.5121317505836487,-1,-1,-1
13,7,3038.0,504.0,28.0,53.0,0.31281211972236633,-1,-1,-1
13,9,2756.0,572.0,22.0,48.0,0.49452221393585205,-1,-1,-1
13,11,2884.0,526.0,17.0,33.0,0.3294616639614105,-1,-1,-1
14,1,3251.0,615.0,25.0,63.0,0.45369577407836914,-1,-1,-1
14,2,3166.0,621.0,23.0,53.0,0.4412848651409149,-1,-1,-1
14,3,2659.0,627.0,30.0,65.0,0.6321530938148499,-1,-1,-1
14,4,3580.0,799.0,34.0,104.0,0.4631020426750183,-1,-1,-1
14,5,3388.0,546.0,23.0,53.0,0.534510612487793,-1,-1,-1
14,6,3931.0,526.0,17.0,33.0,0.5262566208839417,-1,-1,-1
14,7,3037.0,504.0,28.0,53.0,0.33834385871887207,-1,-1,-1
14,9,2758.0,572.0,21.0,46.0,0.5389697551727295,-1,-1,-1
14,11,2884.0,526.0,17.0,32.0,0.3172015845775604,-1,-1,-1
15,1,3250.0,615.0,25.0,63.0,0.4278147518634796,-1,-1,-1
15,2,3165.0,621.0,21.0,51.0,0.39631569385528564,-1,-1,-1
15,3,2657.0,627.0,30.0,65.0,0.6336477398872375,-1,-1,-1
15,4,3579.0,799.0,35.0,104.0,0.42045360803604126,-1,-1,-1
15,5,3388.0,546.0,22.0,53.0,0.5340583324432373,-1,-1,-1
15,6,3930.0,526.0,17.0,33.0,0.49747827649116516,-1,-1,-1
15,7,3036.0,504.0,28.0,53.0,0.30154889822006226,-1,-1,-1
15,9,2759.0,570.0,20.0,45.0,0.5139519572257996,-1,-1,-1
15,11,2884.0,526.0,17.0,32.0,0.3227006196975708,-1,-1,-1
16,1,3251.0,616.0,24.0,62.0,0.43972936272621155,-1,-1,-1
16,2,3163.0,622.0,21.0,49.0,0.32567793130874634,-1,-1,-1
16,3,2656.0,626.0,31.0,66.0,0.65997314453125,-1,-1,-1
16,4,3578.0,798.0,35.0,105.0,0.6208169460296631,-1,-1,-1
16,5,3388.0,545.0,22.0,53.0,0.5514569878578186,-1,-1,-1
16,6,3929.0,526.0,16.0,32.0,0.4610506296157837,-1,-1,-1
16,7,3036.0,504.0,28.0,53.0,0.2631048560142517,-1,-1,-1
16,9,2760.0,569.0,19.0,42.0,0.4639018476009369,-1,-1,-1
16,11,2884.0,526.0,18.0,32.0,0.30960384011268616,-1,-1,-1
17,1,3251.0,616.0,24.0,62.0,0.4478834569454193,-1,-1,-1
17,2,3161.0,622.0,20.0,48.0,1.0,-1,-1,-1
17,3,2656.0,625.0,31.0,66.0,0.6608442664146423,-1,-1,-1
17,4,3577.0,797.0,36.0,106.0,0.6467090249061584,-1,-1,-1
17,5,3390.0,547.0,21.0,51.0,0.5234581828117371,-1,-1,-1
17,6,3928.0,526.0,16.0,32.0,0.44681477546691895,-1,-1,-1
17,7,3036.0,504.0,28.0,51.0,0.2735399007797241,-1,-1,-1
17,9,2760.0,568.0,20.0,43.0,0.4674359858036041,-1,-1,-1
17,11,2884.0,526.0,17.0,32.0,0.30769219994544983,-1,-1,-1
17,12,3168.0,561.0,22.0,41.0,0.2688734531402588,-1,-1,-1
17,13,3271.0,518.0,28.0,44.0,0.4142555296421051,-1,-1,-1
18,1,3250.0,616.0,24.0,62.0,0.4242958724498749,-1,-1,-1
18,2,3160.0,619.0,22.0,54.0,0.28370463848114014,-1,-1,-1
18,3,2655.0,624.0,31.0,67.0,0.6815915107727051,-1,-1,-1
18,4,3576.0,797.0,36.0,106.0,0.6689952611923218,-1,-1,-1
18,5,3391.0,548.0,19.0,47.0,0.4991101324558258,-1,-1,-1
18,6,3927.0,526.0,16.0,32.0,0.44293496012687683,-1,-1,-1
18,7,3038.0,506.0,27.0,49.0,0.267768532037735,-1,-1,-1
18,9,2760.0,567.0,19.0,42.0,0.502058744430542,-1,-1,-1
18,11,2884.0,526.0,18.0,31.0,0.31830528378486633,-1,-1,-1
18,12,3167.0,560.0,21.0,40.0,0.2830411195755005,-1,-1,-1
18,13,3272.0,517.0,29.0,47.0,0.4194169044494629,-1,-1,-1
19,1,3250.0,616.0,24.0,62.0,0.48652270436286926,-1,-1,-1
19,2,3157.0,617.0,24.0,58.0,0.3411185145378113,-1,-1,-1
19,3,2654.0,624.0,31.0,67.0,0.7085612416267395,-1,-1,-1
19,4,3575.0,795.0,37.0,108.0,0.6729997396469116,-1,-1,-1
19,5,3391.0,549.0,19.0,46.0,0.5321613550186157,-1,-1,-1
19,6,3926.0,527.0,16.0,31.0,0.46971777081489563,-1,-1,-1
19,7,3039.0,506.0,26.0,48.0,0.30378514528274536,-1,-1,-1
19,9,2761.0,567.0,19.0,42.0,0.5371974110603333,-1,-1,-1
19,11,2884.0,526.0,18.0,31.0,0.32210248708724976,-1,-1,-1
19,12,3166.0,559.0,21.0,39.0,0.30300453305244446,-1,-1,-1
19,13,3272.0,516.0,30.0,48.0,0.4383239150047302,-1,-1,-1
20,1,3249.0,616.0,24.0,62.0,0.5118974447250366,-1,-1,-1
20,2,3153.0,615.0,25.0,60.0,0.4568749666213989,-1,-1,-1
20,3,2653.0,623.0,32.0,68.0,0.744563102722168,-1,-1,-1
20,4,3575.0,795.0,37.0,108.0,0.6708652377128601,-1,-1,-1
20,5,3392.0,548.0,18.0,45.0,0.5686585307121277,-1,-1,-1
20,6,3925.0,527.0,16.0,31.0,0.4800522029399872,-1,-1,-1
20,7,3040.0,506.0,24.0,45.0,0.3052375316619873,-1,-1,-1
20,9,2762.0,567.0,19.0,42.0,0.5396859049797058,-1,-1,-1
20,11,2884.0,526.0,18.0,31.0,0.32879507541656494,-1,-1,-1
20,12,3165.0,558.0,21.0,39.0,1.0,-1,-1,-1
20,13,3273.0,516.0,29.0,49.0,0.46675610542297363,-1,-1,-1
