3,1,2444.0,623.0,31.0,43.0,0.35064616799354553,-1,-1,-1
3,3,2326.0,658.0,48.0,63.0,0.3128231465816498,-1,-1,-1
4,1,2445.0,623.0,30.0,41.0,0.3301648199558258,-1,-1,-1
4,3,2326.0,658.0,49.0,64.0,1.0,-1,-1,-1
5,1,2444.0,622.0,31.0,43.0,0.3570050895214081,-1,-1,-1
5,3,2328.0,658.0,47.0,62.0,0.34416496753692627,-1,-1,-1
6,1,2445.0,622.0,31.0,43.0,0.387140691280365,-1,-1,-1
6,3,2333.0,661.0,45.0,59.0,0.3406873941421509,-1,-1,-1
7,1,2445.0,624.0,30.0,41.0,0.3691667318344116,-1,-1,-1
7,3,2335.0,661.0,44.0,58.0,0.3603730797767639,-1,-1,-1
7,7,2691.0,664.0,42.0,62.0,0.404799222946167,-1,-1,-1
8,1,2447.0,627.0,28.0,38.0,0.31111085414886475,-1,-1,-1
8,3,2338.0,663.0,42.0,57.0,0.3502924144268036,-1,-1,-1
8,7,2686.0,660.0,45.0,66.0,0.42588695883750916,-1,-1,-1
8,8,2004.0,776.0,59.0,109.0,0.3031012713909149,-1,-1,-1
9,1,2447.0,625.0,28.0,39.0,0.31540316343307495,-1,-1,-1
9,3,2338.0,662.0,43.0,58.0,0.33828362822532654,-1,-1,-1
9,7,2684.0,662.0,44.0,67.0,0.42861583828926086,-1,-1,-1
9,8,2003.0,776.0,59.0,109.0,0.30075526237487793,-1,-1,-1
9,10,2837.0,731.0,38.0,59.0,0.3412708640098572,-1,-1,-1
10,1,2447.0,625.0,29.0,40.0,0.3260249197483063,-1,-1,-1
10,3,2340.0,662.0,42.0,57.0,0.33182454109191895,-1,-1,-1
10,7,2683.0,663.0,42.0,64.0,0.40769824385643005,-1,-1,-1
10,8,2002.0,776.0,59.0,110.0,0.3000607192516327,-1,-1,-1
10,10,2839.0,732.0,38.0,59.0,0.33900249004364014,-1,-1,-1
11,1,2447.0,625.0,29.0,40.0,1.0,-1,-1,-1
11,3,2342.0,662.0,41.0,57.0,0.32360219955444336,-1,-1,-1
11,7,2681.0,668.0,39.0,60.0,0.38721582293510437,-1,-1,-1
11,8,2002.0,776.0,59.0,110.0,1.0,-1,-1,-1
11,10,2842.0,732.0,38.0,59.0,0.3265872895717621,-1,-1,-1
11,11,2603.0,627.0,23.0,40.0,0.4125290513038635,-1,-1,-1
11,12,2353.0,649.0,31.0,34.0,0.3013547360897064,-1,-1,-1
12,1,2448.0,625.0,29.0,39.0,1.0,-1,-1,-1
12,3,2343.0,662.0,40.0,56.0,1.0,-1,-1,-1
12,7,2679.0,671.0,38.0,59.0,0.34219083189964294,-1,-1,-1
12,8,2001.0,776.0,60.0,111.0,1.0,-1,-1,-1
12,10,2844.0,728.0,38.0,59.0,0.34390291571617126,-1,-1,-1
12,11,2601.0,622.0,27.0,46.0,0.4165390133857727,-1,-1,-1
12,12,2353.0,649.0,31.0,34.0,1.0,-1,-1,-1
13,1,2448.0,626.0,29.0,39.0,1.0,-1,-1,-1
13,3,2344.0,662.0,38.0,54.0,0.302685022354126,-1,-1,-1
13,7,2677.0,671.0,38.0,59.0,1.0,-1,-1,-1
13,8,2001.0,775.0,60.0,111.0,1.0,-1,-1,-1
13,10,2847.0,725.0,38.0,61.0,0.34585389494895935,-1,-1,-1
13,11,2600.0,617.0,29.0,50.0,0.4276421368122101,-1,-1,-1
13,12,2353.0,649.0,30.0,33.0,0.30100953578948975,-1,-1,-1
14,1,2449.0,626.0,29.0,39.0,1.0,-1,-1,-1
14,3,2346.0,662.0,38.0,53.0,1.0,-1,-1,-1
14,7,2675.0,672.0,38.0,59.0,1.0,-1,-1,-1
14,8,2000.0,775.0,60.0,111.0,1.0,-1,-1,-1
14,10,2852.0,725.0,37.0,60.0,0.3552181124687195,-1,-1,-1
14,11,2600.0,618.0,29.0,50.0,0.44486498832702637,-1,-1,-1
14,12,2353.0,649.0,30.0,32.0,1.0,-1,-1,-1
14,13,2659.0,678.0,26.0,51.0,0.3414669632911682,-1,-1,-1
15,1,2449.0,626.0,28.0,38.0,1.0,-1,-1,-1
15,3,2347.0,662.0,37.0,53.0,1.0,-1,-1,-1
15,7,2673.0,673.0,38.0,59.0,1.0,-1,-1,-1
15,8,2000.0,775.0,60.0,111.0,1.0,-1,-1,-1
15,10,2856.0,722.0,38.0,62.0,0.3274219036102295,-1,-1,-1
15,11,2598.0,617.0,30.0,52.0,0.4369456171989441,-1,-1,-1
15,12,2353.0,648.0,30.0,32.0,1.0,-1,-1,-1
15,13,2656.0,686.0,24.0,45.0,0.3632849454879761,-1,-1,-1
16,1,2450.0,626.0,28.0,38.0,1.0,-1,-1,-1
16,3,2349.0,662.0,37.0,52.0,1.0,-1,-1,-1
16,7,2671.0,673.0,38.0,59.0,1.0,-1,-1,-1
16,8,1999.0,775.0,60.0,112.0,1.0,-1,-1,-1
16,10,2858.0,720.0,38.0,62.0,1.0,-1,-1,-1
16,11,2600.0,618.0,30.0,51.0,0.4114094376564026,-1,-1,-1
16,12,2353.0,648.0,30.0,32.0,1.0,-1,-1,-1
16,13,2652.0,689.0,23.0,42.0,0.3437379002571106,-1,-1,-1
16,15,2813.0,589.0,23.0,31.0,0.3282579779624939,-1,-1,-1
16,16,2185.0,688.0,36.0,77.0,0.34847021102905273,-1,-1,-1
17,1,2450.0,626.0,28.0,38.0,1.0,-1,-1,-1
17,3,2350.0,662.0,36.0,51.0,1.0,-1,-1,-1
17,7,2649.0,679.0,34.0,51.0,0.39143824577331543,-1,-1,-1
17,8,1998.0,775.0,60.0,112.0,1.0,-1,-1,-1
17,10,2861.0,719.0,38.0,62.0,1.0,-1,-1,-1
17,11,2599.0,617.0,31.0,53.0,0.4030939042568207,-1,-1,-1
17,12,2353.0,648.0,30.0,32.0,1.0,-1,-1,-1
17,13,2650.0,693.0,21.0,39.0,1.0,-1,-1,-1
